#CASE,DOF_ALFAIN_BC_,DOF_PITCH_BC_,DOF_RE2IS_BC_,DOF_MA2IS_BC_,DOF_ARATIO_BC_,DOF_BETA1_G0_,DOF_BETA2_G0_,DOF_W1_G0_,DOF_W2_G0_,DOF_RTE_G1_,DOF_TMAXU_G1_,DOF_TMAXL_G1_,DOF_TMOVXU_G1_,DOF_TMOVXL_G1_,DOF_TUCP2_G2_,DOF_TUCP3_G2_,DOF_SUCP3_G2_,DOF_TUCP5_G2_,DOF_SUCP5_G2_,DOF_TLCP5_G2_,DOF_SLCP5_G2_,OF_alfa_ex_FL_OP_01,OF_Cpt_FL_OP_01,OF_CSI_FL_OP_01,OF_phi_FL_OP_01,OF_psi_FL_OP_01,OF_Zwc_FL_OP_01,OF_DFss_mis_LO_OP_01,OF_Ds_cp_LO_OP_01,OF_Tmax_GM_OP_01,OF_X_Tmax_GM_OP_01,OF_Wedge_TE_GM_OP_01,OF_UGT_GM_OP_01,OF_Area_GM_OP_01
224316,26.424,0.07247555962,190580.0,0.81211,1.091837,16.585918,-57.248771,0.3039856,0.8588181,0.001677132,0.02132216,0.01223787,-0.0369854,-0.1416714,0.4227017,0.9413396,0.1413779,0.731205,0.6170902,0.5441574,0.697649,-62.995,0.0717,0.05668,0.682472429,1.678277295,0.6659206127,1.2883,2.1539,0.0309809912,0.205359921,22.74318025,11.4703598,0.00257106102
224317,29.002,0.06501755591,133280.0,0.8082,1.158634,10.10155,-68.881581,0.6852356,0.1635056,0.001159164,0.01015028,0.0197574,0.05871773,-0.1006557,0.4117642,0.7127458,0.08044037,0.3444862,0.6229496,0.3738449,0.6917896,-63.546,0.0681,0.05391,0.6871085661,1.761803704,0.6566583008,1.2164,1.9774,0.0252774321,0.197339997,11.04544115,21.782589,0.00189871481
224319,26.815,0.06207108928,91670.0,0.69882,1.172696,14.16405,-63.537831,0.7102356,0.6322556,0.001849789,0.02233778,0.004991779,-0.1490948,0.06340675,0.2805142,0.6533708,0.1966904,0.4538612,0.5995121,0.4675949,0.5589771,-63.956,0.08521,0.07155,0.6489928854,1.656086368,0.6450601093,1.253,0.5041,0.022650497,0.17781499,8.727644923,17.9016552,0.00172511628
224324,23.572,0.1022240719,66040.0,0.41562,1.223673,4.20311,-68.760486,0.7571106,0.3939743,0.0008798668,0.02467372,0.01681795,-0.1094463,-0.03639793,0.4281705,0.6311052,0.1390341,0.4245644,0.606348,0.4605637,0.5912037,-62.72,0.05605,0.05249,0.6654167496,1.58065252,1.272857593,1.6248,1.7518,0.0350653343,0.193374917,16.54613828,26.3283825,0.00265871524
224328,24.041,0.09137402688,181700.0,0.68906,1.076017,15.296858,-70.401116,0.6696106,0.9408493,0.001306429,0.01939247,0.01052889,-0.1477276,0.1440708,0.3375455,0.9220427,0.1859091,0.4792519,0.6493168,0.4261887,0.5872974,-61.793,0.06051,0.05083,0.7050402519,1.629017726,0.891914595,1.3359,0.6727,0.0258158632,0.17781496,12.94920874,30.1453247,0.00211948622
224330,22.088,0.08091484935,167430.0,0.7789,1.093595,31.781238,-65.5964257,0.2883606,0.0736618,0.001499398,0.0187831,0.01722811,0.01906929,0.1632114,0.360983,0.6103239,0.1943466,0.6940956,0.5653324,0.4183762,0.7259693,-63.999,0.08169,0.06586,0.6081248835,1.493571111,0.7042655407,1.3579,2.2673,0.0312631689,0.345015079,24.4269047,22.1738567,0.00258014887
224331,23.65,0.06629240281,227480.0,0.48203,1.051407,2.09374,-61.627676,0.6133606,0.7299118,0.001052523,0.0163456,0.01886873,-0.05749321,0.1960239,0.317233,0.8121989,0.1005966,0.6784706,0.5575199,0.3996262,0.6869068,-60.071,0.06368,0.05837,0.7697700105,1.674209047,0.7172639216,1.4284,1.2451,0.0305462945,0.292160094,22.71172138,13.7416639,0.00250574807
224334,28.025,0.08843784284,168070.0,0.88828,1.192032,-1.03126,-65.815176,0.3633606,0.1674118,0.001621273,0.0147206,0.01558748,0.00813179,-0.000851059,0.404733,0.7884489,0.1080966,0.2722206,0.6043949,0.4371262,0.6400318,-64.285,0.06046,0.04567,0.6475904125,1.689384928,0.8540023084,1.2166,1.6624,0.0264310688,0.230139986,8.76126743,16.8745594,0.00210574688
224335,25.525,0.1165100569,117660.0,0.76328,1.079532,6.46874,-62.56517569,0.1633606,0.9174118,0.001946273,0.0212206,0.01121248,-0.07936821,0.08664894,0.454733,0.8834489,0.1380966,0.6472206,0.5418949,0.3871262,0.5775318,-63.113,0.04946,0.03995,0.6690281749,1.638936953,1.071434262,1.3141,0.6466,0.0290204361,0.213499904,12.56861305,18.069603,0.00254848739
224336,20.525,0.07082147806,215910.0,0.51328,1.304532,21.4687383,-69.06518,0.5633606,0.4174118,0.001296273,0.008220596,0.01996248,0.09563179,-0.08835106,0.354733,0.6934489,0.1980966,0.3972206,0.6668949,0.4871262,0.7025318,-62.449,0.05355,0.04848,0.6483266477,1.485443768,0.9082959465,1.217,1.6646,0.0231097229,0.27837503,14.58411363,26.3563805,0.00183056202
224337,22.869,0.0976970381,236340.0,0.44296,1.086563,10.68749,-67.830806,0.1758606,0.2767868,0.001397836,0.005376846,0.01476717,-0.09577446,0.07024269,0.445358,0.6162614,0.1024716,0.2800331,0.7411137,0.5465012,0.5345631,-60.572,0.05089,0.04722,0.7402423757,1.624437509,1.090481094,1.1896,1.0423,0.0172582995,0.264859855,6.766886293,24.4367428,0.00147230562
224339,29.432,0.08032434519,99840.0,0.61484,1.100626,30.999988,-69.174556,0.2508606,0.7455368,0.001844711,0.009439346,0.004376545,0.00266304,0.1686802,0.364108,0.8656364,0.1587216,0.3269081,0.6551762,0.4527512,0.6361256,-62.997,0.05707,0.04959,0.7152311549,1.807076997,0.8422681764,1.136,1.1956,0.0121743688,0.260414988,1.807241753,25.0506973,0.00105453632
224343,22.811,0.1119679757,132790.0,0.74472,1.031192,12.894513,-66.875723,0.1461731,0.4388962,0.001095687,0.01771669,0.01787752,0.04983101,0.105106,0.4527798,0.6555974,0.1331747,0.5974159,0.5306644,0.400798,0.7020435,-63.341,0.04995,0.04074,0.636439609,1.535356735,0.9524486653,1.4161,1.9282,0.0307355057,0.315735191,18.93457509,23.3200874,0.00269523542
224345,27.186,0.08381499685,239760.0,0.65097,1.059317,-0.23049,-66.063223,0.3961731,0.001396179,0.001501937,0.00959169,0.01240877,-0.05954399,-0.04801903,0.4402798,0.9643474,0.08067474,0.6286659,0.6087894,0.488298,0.6551685,-62.44,0.0432,0.03685,0.7130332702,1.732458217,0.8235666131,1.1763,1.3405,0.020089291,0.189440027,9.92436886,19.8492622,0.00172495982
224346,21.248,0.1236837014,221610.0,0.7291,0.9890049,-4.91799,-63.281973,0.1211731,0.9076462,0.001380062,0.02015419,0.0184244,0.1045185,-0.1245815,0.3340298,0.6912224,0.09192474,0.6130409,0.7103519,0.369548,0.631731,-64.571,0.05073,0.04171,0.5832915616,1.453612487,0.9529974126,1.4002,1.9663,0.0310814772,0.242934927,22.112185,19.9522076,0.00309100002
224347,20.623,0.1016474158,91320.0,0.88535,1.01713,16.957013,-64.719473,0.0711731,0.9701462,0.001948812,0.00552919,0.006393147,-0.1361065,-0.1464565,0.3715298,0.7149724,0.1444247,0.7067909,0.5072269,0.507048,0.553606,-61.453,0.05643,0.04265,0.6840694176,1.514876474,0.823480384,1.1807,1.1621,0.0104692765,0.151740029,2.30866963,17.2240295,0.00101475697
224349,25.779,0.1161762661,92920.0,0.54941,0.9960361,-3.51174,-59.7038532,0.0586731,0.7982712,0.00103475,0.02218544,0.01979158,-0.07595024,0.07776222,0.4559048,0.9346599,0.1650497,0.3239784,0.5189457,0.403923,0.5184498,-60.122,0.04818,0.04299,0.7951446813,1.768056958,1.160347455,1.8584,2.2773,0.0369201228,0.193374962,11.27887774,5.85847473,0.00284899352
224351,27.303,0.08841275005,207820.0,0.47714,0.9556065,27.8554533,-68.778068,0.2242981,0.9896774,0.001293734,0.02188075,0.003453693,-0.03083305,-0.1314175,0.3863736,0.8767693,0.115831,0.2985878,0.5765629,0.4640793,0.6483326,-63.722,0.03656,0.03349,0.6626470948,1.684123219,0.7581457282,1.1279,1.2534,0.0227408353,0.189440027,5.470573153,19.6601486,0.00180070929
224354,23.631,0.05951005296,108090.0,0.60605,1.177091,16.371083,-58.098378,0.0555481,0.2631149,0.001608578,0.007458878,0.01261385,-0.006223679,-0.05758934,0.3254361,0.7906755,0.1973935,0.614994,0.6800785,0.3500168,0.6463795,-62.164,0.07535,0.06588,0.6866953394,1.600904752,0.6722734272,1.0619,0.3398,0.0172321834,0.238639966,7.45467901,8.0340271,0.00138523849
224355,29.881,0.1068567539,227390.0,0.54355,1.120841,37.621083,-66.473378,0.1555481,0.8881149,0.001121078,0.02370888,0.01917635,-0.04997368,-0.01383934,0.3504361,0.9331755,0.1223935,0.427494,0.5863285,0.4250168,0.6776295,-62.78,0.04045,0.03615,0.7301744659,1.839093607,1.169882201,1.4961,1.2416,0.0388164669,0.197340012,18.11082173,22.9624081,0.00306128757
224359,26.912,0.05983374439,132230.0,0.61386,1.029435,4.02733,-63.926508,0.6180481,0.5287399,0.00114139,0.02167763,0.01398104,-0.1429424,0.05725441,0.3285611,0.784738,0.1055185,0.5134315,0.5902348,0.5468918,0.5955982,-64.054,0.07564,0.06592,0.6461511838,1.655962769,0.5421228589,1.3021,0.6648,0.0304700099,0.193375006,17.26598549,12.7422943,0.00243068836
